label,uri,eia_id,name,utility,sector,description,comments,voltage_category,size flat demand tier (kW),max flat demand tier (kW),min flat demand tier (kW),size TOU demand tier (kW),max TOU demand tier (kW),min TOU demand tier (kW),size energy rate tier (kW),max energy rate tier (kW),min energy rate tier (kW),max energy usage (kWh),min energy usage (kWh),max peak capacity (kW),min peak capacity (kW)
539f71a4ec4f024411ece853,http://en.openei.org/apps/USURDB/rate/view/539f71a4ec4f024411ece853,5930,Large Commercial,Village of Fairport; New York (Utility Company),Commercial,* Any commercial customer over 7500 kwh and 25 kw for all 12 month    * Minimum Monthly Charge = $77.0,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f71a4ec4f024411ece865,http://en.openei.org/apps/USURDB/rate/view/539f71a4ec4f024411ece865,7558,Schedule 16- Small Commercial Demand & Energy Rate,Grayson Rural Electric Coop Corp,Commercial,All rates are applicable to the Fuel Adjustment Clause,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f71a4ec4f024411ece867,http://en.openei.org/apps/USURDB/rate/view/539f71a4ec4f024411ece867,20880,Commercial Electric Service,City of Wisner; Nebraska (Utility Company),Commercial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,3,1000000000,500,1.00E+99,0,100,0
539f71a4ec4f024411ece881,http://en.openei.org/apps/USURDB/rate/view/539f71a4ec4f024411ece881,18330,Industrial Large General Service,City of Superior; Nebraska (Utility Company),Industrial,*Available to non-residential customers with greater than than 100 kW demand.  *Subject to power cost adjustment.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,2,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f71a4ec4f024411ece88d,http://en.openei.org/apps/USURDB/rate/view/539f71a4ec4f024411ece88d,1886,SC- 1 General Service,Blue Grass Energy Coop Corp,Commercial,Available for general service including single phase non-residential or three-phase commercial and three-phase farm service up to100 kW.,No comments,No voltage category given,12,1000000000,10,1,0,0,1,1000000000,1000000000,1.00E+99,0,100,0
539f71b3ec4f024411ece8ad,http://en.openei.org/apps/USURDB/rate/view/539f71b3ec4f024411ece8ad,16852,MEDIUM GENERAL SERVICE,City of Seaford; Delaware (Utility Company),Industrial,MEDIUM GENERAL SERVICE Energy (50-300 KW)  *Summer Minimum Bill $386.84  *Winter Minimum Bill $354.44,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,3,1000000000,2907.24,1.00E+99,0,300,50
539f71b3ec4f024411ece8d3,http://en.openei.org/apps/USURDB/rate/view/539f71b3ec4f024411ece8d3,17609,Time-Of-Use Domestic Tiered Electric Vehicle Charging -TOU-D-TEV; Region 15,Southern California Edison Co,Residential,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,6,1000000000,324,1.00E+99,0,1.00E+99,0
539f71b4ec4f024411ece907,http://en.openei.org/apps/USURDB/rate/view/539f71b4ec4f024411ece907,7977,Single Phase Non-Residential Primary with demand meter,City of Hamilton; Ohio (Utility Company),Commercial,See source for Rider information.,No comments,No voltage category given,12,1000000000,5,1,0,0,4,1000000000,600,1.00E+99,0,1.00E+99,0
539f71b4ec4f024411ece90f,http://en.openei.org/apps/USURDB/rate/view/539f71b4ec4f024411ece90f,18063,Large commercial service rate,City of Stephen; Minnesota (Utility Company),Commercial,Off peak Period is not defined.  Off Peak Rate is $0.054,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,100000,1.00E+99,0
539f71b5ec4f024411ece96b,http://en.openei.org/apps/USURDB/rate/view/539f71b5ec4f024411ece96b,17845,Electric Service,City of Springville; Utah (Utility Company),Commercial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,5,1000000000,400,1.00E+99,0,1.00E+99,0
539f71c5ec4f024411ecea2d,http://en.openei.org/apps/USURDB/rate/view/539f71c5ec4f024411ecea2d,15804,General Service -Optional Time-of-Day-Single Phase,Reedsburg Utility Comm,Commercial,Power Cost Adjustment Clause (varies monthly) is applicable.,(Other On Peak Periods available are 7:00 a.m. to 7:00 p.m. or 9:00 a.m. to 9:00 p.m.Monday through Friday; excluding holidays.),No voltage category given,12,1000000000,1000000000,1,0,0,2,1000000000,1000000000,1.00E+99,0,40,0
539f71c5ec4f024411ecea37,http://en.openei.org/apps/USURDB/rate/view/539f71c5ec4f024411ecea37,2212,Rate Code 42,Broad River Electric Coop; Inc,Commercial,*  Available to consumers of the Cooperative with less than 50kVA  of installed transformer capacity.,No comments,No voltage category given,12,1000000000,30,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f71d6ec4f024411ecea57,http://en.openei.org/apps/USURDB/rate/view/539f71d6ec4f024411ecea57,7827,SDE SMSC,Guntersville Electric Board,Industrial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f71d6ec4f024411ecea71,http://en.openei.org/apps/USURDB/rate/view/539f71d6ec4f024411ecea71,1004,Commercial Rate,City of Aurora; South Dakota (Utility Company),Commercial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f71d6ec4f024411eceaa5,http://en.openei.org/apps/USURDB/rate/view/539f71d6ec4f024411eceaa5,4280,Large Power Service Primary Discount,Conway Corporation,Industrial,At any point on the existing system having adequate capacity and suitable voltage for delivery of service. To all electric service required by customer on the premises; when supplied at one delivery point and measured through one kilowatt hour meter. Not applicable to temporary; resale or shared service.    *This rate reflects a 5% discount of energy and demand charges for service at primary voltage (13.8 KV) when KW demand is in excess of 10;000 KW    *Minimum: The demand charge for the current month; but not less than $1.75 per KW of the highest load established during the 12 months ending with the current month.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f71d7ec4f024411eceae3,http://en.openei.org/apps/USURDB/rate/view/539f71d7ec4f024411eceae3,16921,Comm Non-DMD All Electric Service,City of Seneca; South Carolina (Utility Company),Commercial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f71e8ec4f024411eceb33,http://en.openei.org/apps/USURDB/rate/view/539f71e8ec4f024411eceb33,7490,LGS - Large General Service Distribution Primary,Grand River Dam Authority,Industrial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,750
539f71e9ec4f024411eceb3d,http://en.openei.org/apps/USURDB/rate/view/539f71e9ec4f024411eceb3d,2273,General Service - GS-1 - Single Phase,Brodhead Water & Lighting Comm,Commercial,*POWER COST ADJUSTMENT CLAUSE (PCAC): All metered rates are subject to a positive or negative power cost adjustment charge equivalent to the amount by which the current cost of power (per kilowatt - hour of sales) is greater or lesser than the base cost of power purchased and produced (per kilowatt - hour of sales).,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f71e9ec4f024411eceb4f,http://en.openei.org/apps/USURDB/rate/view/539f71e9ec4f024411eceb4f,2759,Cp-1 Small Power Service Transformer Ownership Discount,Village of Cadott; Wisconsin (Utility Company),Commercial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,1000000000,1000000000,1,1000000000,1000000000,1.00E+99,0,1.00E+99,45
539f71e9ec4f024411eceb51,http://en.openei.org/apps/USURDB/rate/view/539f71e9ec4f024411eceb51,7713,General Demand Metered,Village of Groton; New York (Utility Company),Commercial,No description,No comments,No voltage category given,12,1000000000,50,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f71e9ec4f024411eceb6b,http://en.openei.org/apps/USURDB/rate/view/539f71e9ec4f024411eceb6b,4295,Large Power Rate,Comanche County Elec Coop Assn,Industrial,*50 kVA Installed and Greater.  *All kWh subject to PCRF.  This PCRF can change from month to month; based on the cost of the fuel used to generate electricity.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f71e9ec4f024411eceb6d,http://en.openei.org/apps/USURDB/rate/view/539f71e9ec4f024411eceb6d,5834,Gs-1 General Service Single Phase,City of Elroy; Wisconsin (Utility Company),Commercial,Fixed Monthly Charge includes Commitment to Community Program Rider:$1.33 per customer per month,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,100,0
539f71e9ec4f024411eceb85,http://en.openei.org/apps/USURDB/rate/view/539f71e9ec4f024411eceb85,3757,Rate Schedule - GSDT/LM,Clay Electric Cooperative; Inc,Industrial,This schedule will be applicable to consumers otherwise eligible for service under Rate Schedule GSD; where the consumer's monthly maximum load is between 200 kW and 1;000 kW. Renewable generating systems are not to be rated higher than 100 kW AC for the purpose of net metering.,Plus current month's Power Cost Adjustment and applicable taxes.,No voltage category given,12,1000000000,1000000000,2,1000000000,1000000000,1,1000000000,1000000000,1.00E+99,0,1000,200
539f71eaec4f024411eceba9,http://en.openei.org/apps/USURDB/rate/view/539f71eaec4f024411eceba9,13318,Commercial and Industrial Service above 50 KVA TOU  Primary,Navopache Electric Coop; Inc,Commercial,No description,No comments,No voltage category given,12,1000000000,1000000000,2,1000000000,1000000000,1,1000000000,1000000000,1.00E+99,0,1.00E+99,50
539f71eaec4f024411ecebad,http://en.openei.org/apps/USURDB/rate/view/539f71eaec4f024411ecebad,10550,Large Power,McCook Public Power District,Industrial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,2,1000000000,300,1.00E+99,0,1.00E+99,0
539f71f9ec4f024411ecebd3,http://en.openei.org/apps/USURDB/rate/view/539f71f9ec4f024411ecebd3,416,Time of Use,City of Altus; Oklahoma (Utility Company),Commercial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,2,1000000000,1000000000,1.00E+99,0,1.00E+99,100
539f71faec4f024411ecec29,http://en.openei.org/apps/USURDB/rate/view/539f71faec4f024411ecec29,12298,Cp-1 Small Power Service,City of Menasha; Wisconsin (Utility Company),Industrial,Commitment to Community Rider:  Cp-1 Small Power Service 3.0% of the total electric bill not to exceed $16.00 per month,No comments,No voltage category given,12,1000000000,1000000000,1,1000000000,1000000000,1,1000000000,1000000000,1.00E+99,0,200,50
539f720aec4f024411ececc1,http://en.openei.org/apps/USURDB/rate/view/539f720aec4f024411ececc1,20216,Schedule LP - Large Power Service Single Phase,Whitewater Valley Rural EMC,Industrial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,500,100
539f721aec4f024411eced77,http://en.openei.org/apps/USURDB/rate/view/539f721aec4f024411eced77,19344,Industrial,City of Udall; Kansas (Utility Company),Industrial,Power service shall be applicable to all customers having power installations of five horsepower motor load or over. Service shall be furnished at a single point of delivery through one metering connection; such point of delivery to be at the option of the city.  Service hereunder is not available for resale.  A power service when established shall continue for a period of not less than 12 months.,Minimum charge = $21.50,No voltage category given,12,1000000000,1000000000,1,0,0,6,1000000000,40,1.00E+99,0,1.00E+99,0
539f721aec4f024411eced8b,http://en.openei.org/apps/USURDB/rate/view/539f721aec4f024411eced8b,12651,Schedule B- 3 phase service less than 25 kW,Minnesota Valley Electric Coop,Commercial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,2,1000000000,700,1.00E+99,0,1.00E+99,0
539f721bec4f024411ecedcb,http://en.openei.org/apps/USURDB/rate/view/539f721bec4f024411ecedcb,8212,Cp-2 Large Power Time-of-Day Service Primary Metering Discount(Primary side of transformer),Hartford Electric,Industrial,No description,No comments,No voltage category given,12,1000000000,1000000000,2,1000000000,1000000000,2,1000000000,1000000000,1.00E+99,0,1000,200
539f721bec4f024411eceddb,http://en.openei.org/apps/USURDB/rate/view/539f721bec4f024411eceddb,40364,SDE-SGSC,City of Courtland; Alabama (Utility Company),Industrial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f721bec4f024411ecedf3,http://en.openei.org/apps/USURDB/rate/view/539f721bec4f024411ecedf3,27316,Commercial Rate 22,Town of Stowe; Vermont (Utility Company),Commercial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,2,1000000000,1000000000,1.00E+99,6000,1.00E+99,0
539f721bec4f024411ecedf5,http://en.openei.org/apps/USURDB/rate/view/539f721bec4f024411ecedf5,2759,Cp-2 Large Power Service Primary Metering Discount with Parallel Generation(20kW or less),Village of Cadott; Wisconsin (Utility Company),Industrial,Application: This rate will be applied to customers for all types of service; if their monthly Maximum Measured Demand is in excess of 200 kilowatts (kW) per month for three or more months in a consecutive 12-month period. Customers billed on this rate shall continue to be billed on this rate until their monthly Maximum Measured Demand is less than 200 kW per month for 12 consecutive months. The utility shall offer customers billed on this rate a one-time option to continue to be billed on this rate for another 12 months if their monthly Maximum Measured Demand is less than 200 kW per month. However; this option shall be offered with the provision that the customer waives all rights to billing adjustments arising from a claim that the bill for service would be less on another rate schedule than under this rate schedule. Primary Metering Discount: Customers metered on the primary side of the transformer shall be given a 2.00 percent discount on the monthly energy charge; distribution demand charge; and demand charge. The PCAC and the monthly customer charge will not be eligible for the primary metering discount. Power Cost Adjustment Clause: Charge per all kWh varies monthly.Fixed Monthly Charge includes Commitment to Community Rider: $1.33 per customer per month,No comments,No voltage category given,12,1000000000,1000000000,1,1000000000,1000000000,1,1000000000,1000000000,1.00E+99,0,20,0
539f721cec4f024411ecedfd,http://en.openei.org/apps/USURDB/rate/view/539f721cec4f024411ecedfd,14724,General Power Rate - 1001-5000 kW (Schedule GSA-3),Pennyrile Rural Electric Coop,Industrial,No description,No comments,No voltage category given,12,1000000000,1000,1,0,0,1,1000000000,1000000000,1.00E+99,0,5000,1001
539f721cec4f024411ecee03,http://en.openei.org/apps/USURDB/rate/view/539f721cec4f024411ecee03,6442,Large Industrial Service # 1,Fleming-Mason Energy Coop Inc,Industrial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,4999,1000
539f722dec4f024411ecee51,http://en.openei.org/apps/USURDB/rate/view/539f722dec4f024411ecee51,3757,Rate Schedule - GS - 1,Clay Electric Cooperative; Inc,Commercial,To any consumer; other than residential; with fixed wattage loads operating continuously throughout the billing period such as traffic signals. Renewable generating systems are not to be rated higher than 100 kW AC for the purpose of net metering.,Plus current month's Power Cost Adjustment and applicable taxes.,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f722dec4f024411ecee77,http://en.openei.org/apps/USURDB/rate/view/539f722dec4f024411ecee77,1818,Large Commercial Service; under 400 Amp,City of Blaine; Washington (Utility Company),Commercial,No description,No comments,No voltage category given,12,1000000000,50,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f722dec4f024411ecee79,http://en.openei.org/apps/USURDB/rate/view/539f722dec4f024411ecee79,13467,Cp-2 Large Power Time-of-Day Service,New London Electric&Water Util,Industrial,No description,No comments,No voltage category given,12,1000000000,1000000000,2,1000000000,1000000000,2,1000000000,1000000000,1.00E+99,0,500,200
539f722dec4f024411ecee85,http://en.openei.org/apps/USURDB/rate/view/539f722dec4f024411ecee85,13145,Cp-3 Industrial Power Time-of-Day Service Primary Metering Discount,Village of Muscoda; Wisconsin (Utility Company),Industrial,No description,No comments,No voltage category given,12,1000000000,1000000000,2,1000000000,1000000000,2,1000000000,1000000000,1.00E+99,0,1.00E+99,1000
539f722dec4f024411ecee8d,http://en.openei.org/apps/USURDB/rate/view/539f722dec4f024411ecee8d,5578,Schedule 36 - South System General Power Time-of-Use Rate,East Mississippi Elec Pwr Assn,Commercial,This rate shall apply to the firm power requirements for electric service to commercial; industrial; and governmental customers and institutional customers whose monthly read demand is greater than 5000 KW.,No comments,No voltage category given,12,1000000000,1000000000,2,1000000000,1000000000,3,1000000000,216,1.00E+99,0,1.00E+99,5000
539f722eec4f024411eceec9,http://en.openei.org/apps/USURDB/rate/view/539f722eec4f024411eceec9,12681,Rate #3- Large Commercial Service,Mississippi County Electric Coop,Commercial,Available to customers located on or near the Cooperative's three phase lines for all types of usage.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f722eec4f024411eceecb,http://en.openei.org/apps/USURDB/rate/view/539f722eec4f024411eceecb,3739,Large Commercial Service,Clearwater Power Company,Commercial,MINIMUM MONTHLY CHARGES: The minimum monthly charge under the above rate shall be the Facilities Charge.,No comments,No voltage category given,12,1000000000,50,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f723eec4f024411ecef19,http://en.openei.org/apps/USURDB/rate/view/539f723eec4f024411ecef19,12294,Commercial and Industrial Service,City of Memphis; Missouri (Utility Company),Industrial,The stated base rate charge for residential electric service; commercial and industrial electric service and electric heat service shall be supplemented by the actual energy price charged by the supplier of the electricity purchased by the City to the extent that the actual energy price varies from $0.0703 per kWh.,city codes - electricity rates,No voltage category given,12,1000000000,1000000000,1,0,0,4,1000000000,30,1.00E+99,0,1.00E+99,0
539f723eec4f024411ecef1d,http://en.openei.org/apps/USURDB/rate/view/539f723eec4f024411ecef1d,11208,Subtransmission Service A-3 (A),Los Angeles Department of Water & Power,Commercial,Applicable to General Service delivered from the Department's 34.5kV system and 30 kW demand or greater; the highest demand recorded in the last 12 months;   including lighting and power which may be delivered through the same service in compliance with the Department's Rules. Not applicable to service which parallels; and connects to; the customer's own generating facilities; except as such facilities are intended solely for emergency standby.    Applicable to electric vehicle discount of -2.5 cents/kWh.    *Adjustment/kWh = Energy Cost Adjustment (ECA) ($0.05690)  *Adjustment/kW = Electric Subsidy Adjustment (ESA) ($0.46) + Reliability Cost Adjustment (RCA)($0.96) = $1.42/kW    Also applicable to IRCA; VEA; CRPSEA; VRPSEA,No comments,No voltage category given,12,1000000000,1000000000,4,1000000000,1000000000,5,1000000000,1000000000,1.00E+99,34500,0,30
539f723fec4f024411ecef49,http://en.openei.org/apps/USURDB/rate/view/539f723fec4f024411ecef49,16223,General (GSA Part 2),City of Rockwood; Tennessee (Utility Company),Commercial,50 - 1;000 kW Demand;  15;000 kwh,No comments,No voltage category given,12,1000000000,50,1,0,0,2,1000000000,15000,1.00E+99,15000,1000,50
539f724eec4f024411ecefb1,http://en.openei.org/apps/USURDB/rate/view/539f724eec4f024411ecefb1,7750,Heat Plus,Guthrie County Rural E C A,Commercial,Flat Rate Buy includes The Energy Charges: Purchased Power and Distribution Delivery.    Subject to Power Cost Recovery Adjustment.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f724eec4f024411ecefb3,http://en.openei.org/apps/USURDB/rate/view/539f724eec4f024411ecefb3,10595,Small Industrial,City of Lake City; Minnesota (Utility Company),Industrial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,2,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f724fec4f024411ecf003,http://en.openei.org/apps/USURDB/rate/view/539f724fec4f024411ecf003,5480,SMALL RATE GENERAL SERVICE G-1 (FARM DISCOUNT),Town of Danvers; Massachusetts (Utility Company),Commercial,Additional Info: *Availability: Service under this rate is available for all purposes when the average use is less than 10;000 kWh per monthly billing period.       *Additionally; Purchased Power and Fuel Adjustment Charge is applicable to all energy billed under this rate.  *FARM DISCOUNT: Customers who meet the eligibility requirements for being engaged in the business of agriculture or farming are eligible for an additional discount of 10% of the total bill.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f725fec4f024411ecf09d,http://en.openei.org/apps/USURDB/rate/view/539f725fec4f024411ecf09d,13036,Cp-1 Small Power Service Primary Metering Discount,Village of Mt Horeb; Wisconsin (Utility Company),Industrial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,1000000000,1000000000,1,1000000000,1000000000,1.00E+99,0,300,40
539f725fec4f024411ecf0a3,http://en.openei.org/apps/USURDB/rate/view/539f725fec4f024411ecf0a3,19189,General Service-GS 2 Single-Phase,Trico Electric Cooperative Inc,Commercial,* Applicable to general service of 10KW to 200KW.  * Subject to tax and power cost adjustment.,Energy charge is the sum of power supply charge and  access charge,No voltage category given,12,1000000000,10,1,0,0,1,1000000000,1000000000,1.00E+99,0,200,10
539f7260ec4f024411ecf12d,http://en.openei.org/apps/USURDB/rate/view/539f7260ec4f024411ecf12d,18206,General/Non Residential Single Phase Service - Demand >50 kW (R4),South Utah Valley Electric Service District,Commercial,No description,No comments,No voltage category given,12,1000000000,5,1,0,0,2,1000000000,10000,1.00E+99,0,1.00E+99,50
539f7260ec4f024411ecf133,http://en.openei.org/apps/USURDB/rate/view/539f7260ec4f024411ecf133,3208,General Service - Regular Rate - Single Phase,Cedarburg Light & Water Comm,Commercial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f726fec4f024411ecf145,http://en.openei.org/apps/USURDB/rate/view/539f726fec4f024411ecf145,13337,Large Industrial Service (L.F. 67.5% - 69.99%),Nebraska Public Power District,Industrial,*Electricity is provided through the Village; which obtains electric power from Nebraska Public Power District (NPPD).  *Applicable to any industrial or manufacturing customer with a demand greater than 20;000 kW and taking delivery at the low voltage bus at the first transformation below 115 kV.  *Subject to base rate adjustment and power factor adjustment.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f726fec4f024411ecf155,http://en.openei.org/apps/USURDB/rate/view/539f726fec4f024411ecf155,18940,SCHEDULE 9:Large Power Service (1;000 KW OR MORE),Tipmont Rural Elec Member Corp,Industrial,Available to any member of Tipmont Rural Electric Membership Corporation (REMC) for large power service with a demand of 1;000 kW or more and is located adjacent to a substation; transmission line or distribution line of the REMC that is adequate and suitable for supplying required service.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,1000
539f7270ec4f024411ecf177,http://en.openei.org/apps/USURDB/rate/view/539f7270ec4f024411ecf177,8183,Industrial Large Power(LP2),Harmon Electric Assn Inc,Industrial,* Available to industrial power customers using service under term contract for motive and heating purposes when service is taken at one location through one meter.    * Subject to Power Factor Adjustment.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,2,1000000000,1000000,1.00E+99,0,1.00E+99,0
539f7270ec4f024411ecf187,http://en.openei.org/apps/USURDB/rate/view/539f7270ec4f024411ecf187,13481,Gs-2 General Service Single Phase Optional Time-of-Day,City of New Richmond; Wisconsin (Utility Company),Commercial,Peak Hour Options:  7am-7pm  8am-8pm  9am-9pm,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,2,1000000000,1000000000,1.00E+99,0,50,0
539f7270ec4f024411ecf199,http://en.openei.org/apps/USURDB/rate/view/539f7270ec4f024411ecf199,8212,Cp-3 Industrial Power Time-of-Day Service,Hartford Electric,Industrial,No description,No comments,No voltage category given,12,1000000000,1000000000,2,1000000000,1000000000,2,1000000000,1000000000,1.00E+99,0,5000,1000
539f7270ec4f024411ecf19b,http://en.openei.org/apps/USURDB/rate/view/539f7270ec4f024411ecf19b,4914,Large Industrial Service (L.F. 90% - 92.49%),Village of Davenport; Nebraska (Utility Company),Industrial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f7270ec4f024411ecf1bd,http://en.openei.org/apps/USURDB/rate/view/539f7270ec4f024411ecf1bd,6175,Commercial- Demand Charges (Tax & Non Tax),City of Falls City; Nebraska (Utility Company),Commercial,*Subject to power cost adjustment.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,2,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f7271ec4f024411ecf1cf,http://en.openei.org/apps/USURDB/rate/view/539f7271ec4f024411ecf1cf,19397,General Service Polyphase,City of Ukiah; California (Utility Company),Commercial,This rate schedule is applicable to general commercial and non-commercial residential lighting; heating and all single phase and three phase alternating current loads in which energy use is less than 144;000 kWh per meter for 12 consecutive months.    *Second Meter = $8.40,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,2,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f7271ec4f024411ecf1e9,http://en.openei.org/apps/USURDB/rate/view/539f7271ec4f024411ecf1e9,13337,Large Industrial Service (L.F. 52.5% - 54.99%),Nebraska Public Power District,Industrial,*Electricity is provided through the Village; which obtains electric power from Nebraska Public Power District (NPPD).  *Applicable to any industrial or manufacturing customer with a demand greater than 20;000 kW and taking delivery at the low voltage bus at the first transformation below 115 kV.  *Subject to base rate adjustment and power factor adjustment.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f728dec4f024411ecf207,http://en.openei.org/apps/USURDB/rate/view/539f728dec4f024411ecf207,17637,General Service Demand- Single Phase,Southern Maryland Elec Coop Inc,Industrial,Available to commercial and industrial Customers and all schools; churches and community halls throughout the area served by the Cooperative for all uses where the peak demand exceeds 25 kW; subject to the established rules and regulations of the Cooperative,Universal Service Program Rider is not included in the monthly charge,No voltage category given,12,1000000000,25,1,0,0,2,1000000000,8500,1.00E+99,0,1.00E+99,25
539f728dec4f024411ecf215,http://en.openei.org/apps/USURDB/rate/view/539f728dec4f024411ecf215,14063,Power and Light TOU Demand; Distribution Service (PL-TOU-D),Oklahoma Gas & Electric Co (Arkansas),Industrial,Availability: Power and light service. Alternating current service rendered at one location at one voltage. No resale; breakdown auxiliary or supplementary service permitted.  The application of this rate is limited to consumers meeting both of the following conditions; the sum of the kWh consumed during the 12 months ending with the current month was at least 140;000; and the Maximum Demand during the 12 months ending with the current was at least 30 kW. Consumers who are metered with equipment that does not measure the monthly Maximum  Demands are considered as having not met the above condition. The Company shall install metering equipment that measures monthly Maximum Demand if in its sole judgment; such equipment is necessary to determine whether the above condition has been met.,No comments,No voltage category given,12,1000000000,1000000000,2,1000000000,1000000000,2,1000000000,1000000000,1.00E+99,140000,1.00E+99,30
539f728dec4f024411ecf221,http://en.openei.org/apps/USURDB/rate/view/539f728dec4f024411ecf221,8212,Cp-3 Industrial Power Time-of-Day Service Primary Metering Discount (Primary Side of Transformer),Hartford Electric,Industrial,No description,No comments,No voltage category given,12,1000000000,1000000000,2,1000000000,1000000000,2,1000000000,1000000000,1.00E+99,0,5000,1000
539f728eec4f024411ecf263,http://en.openei.org/apps/USURDB/rate/view/539f728eec4f024411ecf263,13032,Large Light and Power Electric Service - Less Than 10 MW Peak demand,Mt Carmel Public Utility Co,Industrial,No description,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,1,1000000000,1000000000,1.00E+99,0,1.00E+99,10
539f728eec4f024411ecf279,http://en.openei.org/apps/USURDB/rate/view/539f728eec4f024411ecf279,1769,Small General Service,Black Hills Electric Coop; Inc,Commercial,For commercial; industrial and other multi-phase services for all uses except agricultural irrigation subject to the established rules and regulations of the Cooperative where the transformer capacity is less than 50 KVA.,No comments,No voltage category given,12,1000000000,1000000000,2,1000000000,1000000000,1,1000000000,1000000000,1.00E+99,0,1.00E+99,0
539f728eec4f024411ecf27b,http://en.openei.org/apps/USURDB/rate/view/539f728eec4f024411ecf27b,10628,Commercial and Small Power,City of Lakin; Kansas (Utility Company),Commercial,Fixed monthly charge includes 85 kWh    Electricity shall be provided to all territory served by the city. Electric service shall be supplied to one customer conducting a gainful enterprise; through one meter. Service shall be for exclusive use of one customer and is not to be resold or shared with others.,No comments,No voltage category given,12,1000000000,1000000000,1,0,0,2,1000000000,85,1.00E+99,0,1.00E+99,0
